,id,has_online_delivery,has_table_booking,is_delivering_now,switch_to_order_menu,cuisines,average_cost_for_two,price_range,votes,aggregate_rating,currency
3462,311470,0,1,0,0,2,2000,4,131,3.7,Rs.
3463,18363787,1,0,0,0,2,900,2,95,4.2,Rs.
3464,305763,1,0,0,0,3,900,2,174,3.5,Rs.
3465,2878,0,0,0,0,2,300,1,102,2.9,Rs.
3466,18322644,1,0,0,0,2,700,2,42,3.6,Rs.
3467,705,0,0,0,0,1,300,1,55,3.7,Rs.
3468,307696,0,0,0,0,1,550,2,53,3.1,Rs.
3469,5840,0,0,0,0,1,450,1,63,3.0,Rs.
3470,7851,1,0,0,0,3,500,2,56,2.6,Rs.
3471,301654,0,0,0,0,2,700,2,55,3.1,Rs.
3472,307692,0,0,0,0,3,200,1,25,3.6,Rs.
3473,307694,0,0,0,0,2,500,2,19,3.2,Rs.
3474,308279,1,0,0,0,2,400,1,29,3.3,Rs.
3475,307693,0,0,0,0,2,500,2,19,2.7,Rs.
3476,736,0,0,0,0,1,300,1,28,3.2,Rs.
3477,300887,0,0,0,0,2,450,1,35,3.1,Rs.
3478,9569,0,0,0,0,2,600,2,35,2.4,Rs.
3479,307695,0,0,0,0,1,400,1,13,3.3,Rs.
3480,8902,0,0,0,0,2,150,1,22,3.2,Rs.
3481,307822,1,0,0,0,2,1400,3,454,3.9,Rs.
3482,4296,1,0,0,0,3,400,1,518,4.0,Rs.
3483,1901,0,0,0,0,3,1000,3,574,3.6,Rs.
3484,308337,1,1,0,0,1,1700,3,505,3.6,Rs.
3485,303753,1,1,0,0,4,2000,4,393,3.7,Rs.
3486,305686,1,1,0,0,5,2000,4,372,3.9,Rs.
3487,18419910,0,1,0,0,3,1700,3,113,4.2,Rs.
3488,304989,1,0,0,0,3,700,2,391,3.8,Rs.
3489,307284,0,1,0,0,3,1700,3,395,3.7,Rs.
3490,310674,1,1,0,0,5,2500,4,300,3.6,Rs.
3491,312710,0,0,0,0,6,1200,3,287,3.9,Rs.
3492,18277165,0,1,0,0,1,2100,4,278,4.1,Rs.
3493,303599,0,0,0,0,2,300,1,251,3.9,Rs.
3494,307370,0,0,0,0,1,700,2,256,3.8,Rs.
3495,18255125,0,0,0,0,1,2100,4,199,3.8,Rs.
3496,18082237,0,0,0,0,2,600,2,220,4.0,Rs.
3497,7515,1,0,0,0,3,300,1,200,3.9,Rs.
3498,813,0,0,0,0,1,1000,3,243,3.7,Rs.
3499,306088,0,0,0,0,3,600,2,202,3.8,Rs.
3500,776,1,1,0,0,3,700,2,171,3.3,Rs.
3501,2100702,0,0,0,0,1,1500,4,774,4.9,Rs.
3502,16608059,0,0,0,0,2,30,3,339,4.4,$
3503,17558684,0,0,0,0,3,10,1,96,4.3,$
3504,16604896,0,0,0,0,3,7,1,93,3.8,$
3505,17536645,0,0,0,0,1,10,1,83,3.7,$
3506,2900633,0,0,0,0,5,1200,3,154,4.6,Rs.
3507,16609169,0,0,0,0,2,30,3,176,3.8,$
3508,18354483,0,0,0,0,1,1500,3,868,4.3,Rs.
3509,17482142,0,0,0,0,2,10,1,17,2.4,$
3510,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
3511,16611498,0,0,0,0,2,20,2,18,3.6,$
3512,16608209,0,0,0,0,3,20,2,96,3.6,$
3513,16612550,0,0,0,0,2,20,2,40,4.1,$
3514,16611114,0,0,0,0,2,20,2,25,3.5,$
3515,18224282,0,0,0,0,5,700,2,233,4.3,Rs.
3516,16512333,0,0,0,0,4,1400,4,2191,4.3,Rs.
3517,17559793,0,0,0,0,3,25,2,16,3.2,$
3518,16607969,0,0,0,0,2,20,2,29,3.7,$
3519,17842104,0,0,0,0,1,20,2,31,3.5,$
3520,17687832,0,0,0,0,2,25,2,65,3.6,$
3521,9129,0,0,0,0,1,300,1,1,0.0,Rs.
3522,18356797,0,0,0,0,2,300,1,1,0.0,Rs.
3523,18268344,0,0,0,0,1,500,2,1,0.0,Rs.
3524,18168164,0,0,0,0,2,250,1,2,0.0,Rs.
3525,18357529,0,0,0,0,1,250,1,2,0.0,Rs.
3526,309219,0,0,0,0,1,450,1,2,0.0,Rs.
3527,305183,0,0,0,0,1,300,1,2,0.0,Rs.
3528,18273067,0,1,0,0,4,1000,3,1,0.0,Rs.
3529,303149,0,0,0,0,3,500,2,1,0.0,Rs.
3530,305189,0,0,0,0,2,150,1,1,0.0,Rs.
3531,312972,0,0,0,0,2,250,1,2,0.0,Rs.
3532,18356795,0,0,0,0,2,500,2,1,0.0,Rs.
3533,18408033,0,0,0,0,1,150,1,0,0.0,Rs.
3534,305153,0,0,0,0,3,650,2,0,0.0,Rs.
3535,18358657,0,0,0,0,1,300,1,1,0.0,Rs.
3536,7362,0,0,0,0,1,200,1,0,0.0,Rs.
3537,302475,0,0,0,0,1,150,1,1,0.0,Rs.
3538,18361932,1,0,0,0,2,600,2,0,0.0,Rs.
3539,18312623,0,1,0,0,1,800,2,0,0.0,Rs.
3540,18357534,0,0,0,0,1,350,1,0,0.0,Rs.
3541,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3542,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3543,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3544,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3545,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3546,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3547,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3548,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3549,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3550,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3551,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3552,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3553,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3554,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3555,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3556,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3557,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3558,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3559,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3560,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3561,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3562,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3563,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3564,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3565,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3566,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3567,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3568,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3569,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3570,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3571,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3572,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3573,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3574,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3575,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3576,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3577,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3578,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3579,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3580,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3581,4855,1,0,0,0,3,800,2,120,2.8,Rs.
3582,18253111,1,0,0,0,3,700,2,84,4.1,Rs.
3583,452,0,1,0,0,4,1500,3,168,3.5,Rs.
3584,9100,0,0,0,0,2,100,1,114,3.6,Rs.
3585,1030,1,0,0,0,4,550,2,137,2.4,Rs.
3586,18345755,0,0,0,0,3,1500,3,38,3.9,Rs.
3587,308444,1,0,0,0,2,600,2,146,2.6,Rs.
3588,18322671,1,0,1,0,3,600,2,134,3.2,Rs.
3589,18254534,1,1,0,0,3,850,2,99,3.5,Rs.
3590,18432219,1,0,0,0,2,650,2,75,3.8,Rs.
3591,18286490,1,0,0,0,4,500,2,99,3.7,Rs.
3592,998,1,1,0,0,3,1500,3,104,3.5,Rs.
3593,6377,0,0,0,0,2,500,2,75,3.4,Rs.
3594,18425151,1,0,0,0,1,400,1,91,3.9,Rs.
3595,18285729,1,0,0,0,2,800,2,93,3.7,Rs.
3596,18334465,1,0,0,0,3,1000,3,53,4.0,Rs.
3597,300828,0,0,0,0,2,500,2,105,3.3,Rs.
3598,18398602,1,0,0,0,3,500,2,100,3.9,Rs.
3599,302922,0,0,0,0,2,250,1,45,3.8,Rs.
3600,7661,1,0,0,0,3,400,1,84,2.0,Rs.
3601,2100702,0,0,0,0,1,1500,4,774,4.9,Rs.
3602,16608059,0,0,0,0,2,30,3,339,4.4,$
3603,17558684,0,0,0,0,3,10,1,96,4.3,$
3604,16604896,0,0,0,0,3,7,1,93,3.8,$
3605,17536645,0,0,0,0,1,10,1,83,3.7,$
3606,2900633,0,0,0,0,5,1200,3,154,4.6,Rs.
3607,16609169,0,0,0,0,2,30,3,176,3.8,$
3608,18354483,0,0,0,0,1,1500,3,868,4.3,Rs.
3609,17482142,0,0,0,0,2,10,1,17,2.4,$
3610,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
3611,16611498,0,0,0,0,2,20,2,18,3.6,$
3612,16608209,0,0,0,0,3,20,2,96,3.6,$
3613,16612550,0,0,0,0,2,20,2,40,4.1,$
3614,16611114,0,0,0,0,2,20,2,25,3.5,$
3615,18224282,0,0,0,0,5,700,2,233,4.3,Rs.
3616,16512333,0,0,0,0,4,1400,4,2191,4.3,Rs.
3617,17559793,0,0,0,0,3,25,2,16,3.2,$
3618,16607969,0,0,0,0,2,20,2,29,3.7,$
3619,17842104,0,0,0,0,1,20,2,31,3.5,$
3620,17687832,0,0,0,0,2,25,2,65,3.6,$
3621,17977751,0,1,0,0,3,2200,4,218,3.5,Rs.
3622,18382338,1,0,0,0,2,400,1,10,3.1,Rs.
3623,18485936,0,1,0,0,2,1500,3,1,0.0,Rs.
3624,18385727,0,0,0,0,2,200,1,1,0.0,Rs.
3625,18363216,0,0,0,0,2,300,1,1,0.0,Rs.
3626,18382373,0,0,0,0,1,300,1,1,0.0,Rs.
3627,18414508,0,0,0,0,1,300,1,1,0.0,Rs.
3628,18472689,0,0,0,0,1,200,1,0,0.0,Rs.
3629,18415370,0,0,0,0,1,600,2,0,0.0,Rs.
3630,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
3631,18400736,1,0,1,0,5,1000,3,162,4.5,Rs.
3632,305763,1,0,0,0,3,900,2,174,3.5,Rs.
3633,300221,0,0,0,0,1,200,1,20,3.3,Rs.
3634,18144466,0,0,0,0,1,350,1,14,3.1,Rs.
3635,18289277,0,0,0,0,1,800,2,2,0.0,Rs.
3636,311517,0,0,0,0,1,300,1,4,3.0,Rs.
3637,18287358,0,0,0,0,1,500,2,2,0.0,Rs.
3638,18291238,0,0,0,0,1,600,2,2,0.0,Rs.
3639,18289261,0,0,0,0,4,350,1,1,0.0,Rs.
3640,18468524,0,0,0,0,3,250,1,0,0.0,Rs.
3641,18340302,1,0,0,0,2,600,2,0,0.0,Rs.
3642,18232989,0,0,0,0,2,200,1,0,0.0,Rs.
3643,18492025,0,0,0,0,6,400,1,0,0.0,Rs.
3644,18492033,0,0,0,0,1,350,1,0,0.0,Rs.
3645,18486862,0,0,0,0,1,300,1,1,0.0,Rs.
3646,18489532,0,0,0,0,2,200,1,0,0.0,Rs.
3647,18489832,0,0,0,0,1,100,1,0,0.0,Rs.
3648,18486879,0,0,0,0,3,200,1,0,0.0,Rs.
3649,18489541,0,0,0,0,3,250,1,0,0.0,Rs.
3650,18489819,0,0,0,0,1,150,1,0,0.0,Rs.
3651,18489802,0,0,0,0,2,350,1,0,0.0,Rs.
3652,18489836,0,0,0,0,1,250,1,0,0.0,Rs.
3653,18489852,0,0,0,0,1,200,1,0,0.0,Rs.
3654,18489825,0,0,0,0,1,200,1,0,0.0,Rs.
3655,18287358,0,0,0,0,1,500,2,2,0.0,Rs.
3656,305763,1,0,0,0,3,900,2,174,3.5,Rs.
3657,304018,1,0,0,0,3,500,2,23,2.7,Rs.
3658,18289277,0,0,0,0,1,800,2,2,0.0,Rs.
3659,18291238,0,0,0,0,1,600,2,2,0.0,Rs.
3660,309140,1,0,0,0,2,500,2,193,3.7,Rs.
3661,18336489,1,1,0,0,4,800,2,216,3.7,Rs.
3662,18245295,1,1,0,0,5,1000,3,244,3.6,Rs.
3663,18252412,0,0,0,0,4,700,2,178,3.4,Rs.
3664,351,0,0,0,0,1,350,1,345,3.5,Rs.
3665,18433610,0,0,0,0,3,600,2,48,4.0,Rs.
3666,18358164,0,1,0,0,6,800,2,177,3.7,Rs.
3667,18157395,1,0,0,0,3,700,2,176,3.9,Rs.
3668,18358675,1,0,0,0,5,700,2,107,4.0,Rs.
3669,18261701,0,0,0,0,1,300,1,142,3.9,Rs.
3670,18175323,0,0,0,0,2,350,1,154,3.4,Rs.
3671,301154,0,0,0,0,2,250,1,193,3.9,Rs.
3672,18364239,1,0,0,0,2,600,2,80,3.8,Rs.
3673,18391458,0,0,0,0,3,600,2,49,4.0,Rs.
3674,313296,1,1,0,0,5,750,2,117,3.9,Rs.
3675,18322638,0,0,0,0,2,300,1,91,3.9,Rs.
3676,300269,0,0,0,0,1,100,1,184,3.9,Rs.
3677,18124378,0,1,0,0,2,2000,4,109,3.8,Rs.
3678,313061,0,0,0,0,1,700,2,74,3.7,Rs.
3679,4278,1,0,0,0,4,500,2,144,3.6,Rs.
3680,18423905,0,0,0,0,1,200,1,0,0.0,Rs.
3681,18354996,0,0,0,0,1,500,2,0,0.0,Rs.
3682,18354994,0,0,0,0,2,400,1,0,0.0,Rs.
3683,3381,1,0,0,0,2,800,2,629,3.7,Rs.
3684,309365,1,0,1,0,4,950,2,447,3.6,Rs.
3685,304675,1,1,0,0,1,1300,3,332,3.5,Rs.
3686,775,1,0,0,0,3,700,2,299,2.8,Rs.
3687,171,1,0,0,0,2,500,2,202,3.5,Rs.
3688,307054,1,0,0,0,3,600,2,212,3.7,Rs.
3689,758,1,0,0,0,1,450,1,239,3.5,Rs.
3690,18289247,0,0,0,0,2,2000,4,114,4.3,Rs.
3691,262,1,0,0,0,3,1000,3,161,3.1,Rs.
3692,771,1,1,0,0,2,1000,3,193,3.5,Rs.
3693,4234,0,1,0,0,3,3000,4,162,3.6,Rs.
3694,7352,0,0,0,0,2,700,2,90,3.3,Rs.
3695,7217,1,1,0,0,3,1300,3,137,3.7,Rs.
3696,306291,1,0,0,0,2,650,2,163,3.3,Rs.
3697,8853,0,0,0,0,1,200,1,148,3.7,Rs.
3698,7391,0,0,0,0,1,600,2,80,3.6,Rs.
3699,3269,0,1,0,0,1,1800,3,92,2.4,Rs.
3700,2100702,0,0,0,0,1,1500,4,774,4.9,Rs.
3701,16608059,0,0,0,0,2,30,3,339,4.4,$
3702,17558684,0,0,0,0,3,10,1,96,4.3,$
3703,16604896,0,0,0,0,3,7,1,93,3.8,$
3704,17536645,0,0,0,0,1,10,1,83,3.7,$
3705,2900633,0,0,0,0,5,1200,3,154,4.6,Rs.
3706,16609169,0,0,0,0,2,30,3,176,3.8,$
3707,18354483,0,0,0,0,1,1500,3,868,4.3,Rs.
3708,17482142,0,0,0,0,2,10,1,17,2.4,$
3709,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
3710,16611498,0,0,0,0,2,20,2,18,3.6,$
3711,16608209,0,0,0,0,3,20,2,96,3.6,$
3712,16612550,0,0,0,0,2,20,2,40,4.1,$
3713,16611114,0,0,0,0,2,20,2,25,3.5,$
3714,18224282,0,0,0,0,5,700,2,233,4.3,Rs.
3715,16512333,0,0,0,0,4,1400,4,2191,4.3,Rs.
3716,17559793,0,0,0,0,3,25,2,16,3.2,$
3717,16607969,0,0,0,0,2,20,2,29,3.7,$
3718,17842104,0,0,0,0,1,20,2,31,3.5,$
3719,17687832,0,0,0,0,2,25,2,65,3.6,$
3720,2100702,0,0,0,0,1,1500,4,774,4.9,Rs.
3721,16608059,0,0,0,0,2,30,3,339,4.4,$
3722,17558684,0,0,0,0,3,10,1,96,4.3,$
3723,16604896,0,0,0,0,3,7,1,93,3.8,$
3724,17536645,0,0,0,0,1,10,1,83,3.7,$
3725,2900633,0,0,0,0,5,1200,3,154,4.6,Rs.
3726,16609169,0,0,0,0,2,30,3,176,3.8,$
3727,18354483,0,0,0,0,1,1500,3,868,4.3,Rs.
3728,17482142,0,0,0,0,2,10,1,17,2.4,$
3729,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
3730,16611498,0,0,0,0,2,20,2,18,3.6,$
3731,16608209,0,0,0,0,3,20,2,96,3.6,$
3732,16612550,0,0,0,0,2,20,2,40,4.1,$
3733,16611114,0,0,0,0,2,20,2,25,3.5,$
3734,18224282,0,0,0,0,5,700,2,233,4.3,Rs.
3735,16512333,0,0,0,0,4,1400,4,2191,4.3,Rs.
3736,17559793,0,0,0,0,3,25,2,16,3.2,$
3737,16607969,0,0,0,0,2,20,2,29,3.7,$
3738,17842104,0,0,0,0,1,20,2,31,3.5,$
3739,17687832,0,0,0,0,2,25,2,65,3.6,$
3740,18277187,0,0,0,0,1,400,1,57,3.9,Rs.
3741,305546,0,0,0,0,2,700,2,44,3.7,Rs.
3742,304923,0,0,0,0,1,600,2,70,3.3,Rs.
3743,18017281,0,0,0,0,3,400,1,29,3.4,Rs.
3744,637,1,0,0,0,1,450,1,38,3.0,Rs.
3745,306016,0,0,0,0,1,450,1,44,3.1,Rs.
3746,310408,0,0,0,0,2,400,1,38,2.7,Rs.
3747,305549,0,1,0,0,1,3650,4,18,3.5,Rs.
3748,18381663,1,0,0,0,2,650,2,23,3.6,Rs.
3749,18180083,1,0,0,0,1,300,1,21,3.7,Rs.
3750,3638,0,0,0,0,2,250,1,27,3.0,Rs.
3751,2602,0,0,0,0,2,250,1,11,3.1,Rs.
3752,18447890,0,0,0,0,1,500,2,9,3.1,Rs.
3753,18375391,1,0,0,0,1,250,1,9,3.3,Rs.
3754,305547,0,0,0,0,1,1800,3,21,3.3,Rs.
3755,308336,0,0,0,0,1,450,1,13,3.1,Rs.
3756,18336213,1,0,0,0,2,1200,3,3,0.0,Rs.
3757,3069,1,1,0,0,2,1000,3,14,3.1,Rs.
3758,308347,0,0,0,0,1,200,1,14,3.2,Rs.
3759,313159,1,0,0,0,3,300,1,9,3.2,Rs.
3760,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3761,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3762,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3763,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3764,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3765,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3766,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3767,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3768,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3769,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3770,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3771,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3772,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3773,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3774,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3775,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3776,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3777,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3778,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3779,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3780,18322518,0,1,0,0,2,900,2,21,3.3,Rs.
3781,2245,0,0,0,0,3,300,1,27,2.8,Rs.
3782,3202,0,1,0,0,1,3000,4,26,3.1,Rs.
3783,924,0,0,0,0,2,500,2,24,3.2,Rs.
3784,18175255,0,0,0,0,1,450,1,10,2.9,Rs.
3785,2578,0,0,0,0,3,400,1,28,3.1,Rs.
3786,18354650,0,0,0,0,2,700,2,19,2.8,Rs.
3787,310348,0,1,0,0,4,2500,4,24,2.7,Rs.
3788,303547,0,0,0,0,2,250,1,27,3.2,Rs.
3789,18376488,1,0,0,0,1,400,1,13,3.3,Rs.
3790,308334,0,0,0,0,2,700,2,28,2.9,Rs.
3791,18144480,0,0,0,0,3,800,2,21,2.8,Rs.
3792,308332,0,0,0,0,4,400,1,16,2.7,Rs.
3793,18303863,0,0,0,0,2,600,2,15,2.7,Rs.
3794,7715,0,0,0,0,1,500,2,14,2.9,Rs.
3795,7686,0,0,0,0,1,450,1,11,3.0,Rs.
3796,304183,0,0,0,0,4,350,1,14,2.8,Rs.
3797,305621,0,0,0,0,2,600,2,14,3.1,Rs.
3798,5901,0,0,0,0,3,350,1,12,3.0,Rs.
3799,18456744,0,0,0,0,4,400,1,0,0.0,Rs.
3800,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3801,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3802,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3803,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3804,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3805,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3806,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3807,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3808,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3809,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3810,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3811,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3812,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3813,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3814,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3815,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3816,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3817,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3818,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3819,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3820,310305,1,0,0,0,1,400,1,16,3.0,Rs.
3821,18337922,0,0,0,0,1,400,1,7,3.1,Rs.
3822,7892,0,0,0,0,2,100,1,17,2.6,Rs.
3823,18322676,0,0,0,0,2,400,1,9,3.1,Rs.
3824,310101,0,0,0,0,2,600,2,15,2.6,Rs.
3825,310878,0,0,0,0,2,400,1,4,2.9,Rs.
3826,7891,0,0,0,0,2,150,1,15,2.8,Rs.
3827,18313115,0,0,0,0,2,200,1,10,3.2,Rs.
3828,3681,1,0,0,0,3,500,2,9,2.6,Rs.
3829,308488,0,0,0,0,3,350,1,15,3.1,Rs.
3830,310469,0,0,0,0,2,400,1,5,2.8,Rs.
3831,18243438,0,0,0,0,1,300,1,2,0.0,Rs.
3832,9568,0,0,0,0,2,450,1,7,2.9,Rs.
3833,18357554,1,0,0,0,1,600,2,3,0.0,Rs.
3834,18025100,1,0,0,0,2,450,1,5,2.8,Rs.
3835,18260714,0,0,0,0,1,100,1,4,3.1,Rs.
3836,18357562,0,0,0,0,1,250,1,4,2.9,Rs.
3837,18025096,1,0,0,0,1,350,1,1,0.0,Rs.
3838,18354663,0,0,0,0,2,300,1,3,0.0,Rs.
3839,310468,0,0,0,0,1,400,1,5,2.9,Rs.
3840,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3841,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3842,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3843,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3844,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3845,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3846,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3847,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3848,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3849,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3850,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3851,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3852,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3853,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3854,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3855,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3856,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3857,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3858,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3859,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3860,306653,0,0,0,0,1,50,1,1,0.0,Rs.
3861,302221,0,0,0,0,2,100,1,1,0.0,Rs.
3862,312153,0,0,0,0,1,200,1,2,0.0,Rs.
3863,18445631,0,0,0,0,2,200,1,1,0.0,Rs.
3864,9218,0,0,0,0,1,200,1,6,2.8,Rs.
3865,18376478,0,0,0,0,2,500,2,2,0.0,Rs.
3866,302042,0,0,0,0,1,100,1,2,0.0,Rs.
3867,9207,0,0,0,0,2,100,1,6,2.8,Rs.
3868,302002,0,0,0,0,1,100,1,1,0.0,Rs.
3869,18368020,0,0,0,0,1,200,1,1,0.0,Rs.
3870,18431171,0,0,0,0,3,600,2,1,0.0,Rs.
3871,306743,0,0,0,0,2,100,1,2,0.0,Rs.
3872,302175,0,0,0,0,1,350,1,2,0.0,Rs.
3873,301786,0,0,0,0,1,200,1,0,0.0,Rs.
3874,18369751,0,0,0,0,1,200,1,1,0.0,Rs.
3875,302011,0,0,0,0,1,100,1,1,0.0,Rs.
3876,18431151,0,0,0,0,1,350,1,1,0.0,Rs.
3877,302046,0,0,0,0,1,200,1,1,0.0,Rs.
3878,18228878,0,0,0,0,1,300,1,0,0.0,Rs.
3879,18449651,0,0,0,0,1,600,2,2,0.0,Rs.
3880,1819,0,0,0,0,2,1000,3,3495,4.1,Rs.
3881,2786,1,1,0,0,2,1950,3,1971,4.2,Rs.
3882,306503,0,0,0,0,3,600,2,3311,4.2,Rs.
3883,306476,0,0,0,0,3,1400,3,1980,4.1,Rs.
3884,308016,0,0,0,0,4,2300,4,1046,3.8,Rs.
3885,2787,1,1,0,0,2,2000,4,1887,4.3,Rs.
3886,2004,0,0,0,0,1,4000,4,1934,4.9,Rs.
3887,18306523,0,0,0,0,4,800,2,877,3.6,Rs.
3888,309790,0,1,0,0,4,1600,3,3413,3.9,Rs.
3889,310592,1,1,0,0,4,800,2,1439,3.9,Rs.
3890,3431,1,1,0,0,3,1400,3,802,4.0,Rs.
3891,304299,0,1,0,0,4,1600,3,3002,4.3,Rs.
3892,301605,0,0,0,0,5,1500,3,4914,3.7,Rs.
3893,4249,0,0,0,0,3,400,1,3591,4.3,Rs.
3894,18272355,0,0,0,0,4,1800,3,749,3.9,Rs.
3895,304746,0,1,0,0,4,2000,4,1691,4.6,Rs.
3896,18258484,1,0,0,0,4,800,2,636,4.1,Rs.
3897,309788,0,0,0,0,2,1300,3,1914,4.2,Rs.
3898,18124357,1,0,0,0,1,1300,3,1523,3.4,Rs.
3899,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
3900,303723,1,1,0,0,1,1100,3,260,3.6,Rs.
3901,18291469,1,0,0,0,3,1000,3,165,4.4,Rs.
